month_start,account_id,cost_center_id,budget_amount
2024-11-01,A610600,CC125,-20461.08
2024-11-01,A610600,CC126,-10112.96
2024-11-01,A610600,CC127,-17304.73
2024-11-01,A610600,CC128,-21539.16
2024-11-01,A610600,CC129,-16510.44
2024-11-01,A610600,CC130,-27624.7
2024-11-01,A610600,CC131,-19672.82
2024-11-01,A610600,CC132,-17489.83
2024-11-01,A610600,CC133,-25398.42
2024-11-01,A610600,CC134,-23377.71
2024-11-01,A610600,CC135,-30043.88
2024-11-01,A610600,CC136,-23658.12
2024-11-01,A610600,CC137,-28891.39
2024-11-01,A610600,CC138,-22898.47
2024-11-01,A610600,CC139,-27086.69
2024-11-01,A610600,CC140,-19892.18
2024-11-01,A610600,CC141,-14715.7
2024-11-01,A610600,CC142,-18695.49
2024-11-01,A610600,CC143,-21555.04
2024-11-01,A610600,CC144,-17415.12
2024-11-01,A610700,CC100,-17642.51
2024-11-01,A610700,CC101,-19569.28
2024-11-01,A610700,CC102,-21383.93
2024-11-01,A610700,CC103,-18739.96
2024-11-01,A610700,CC104,-16377.11
2024-11-01,A610700,CC105,-21516.68
2024-11-01,A610700,CC106,-5553.31
2024-11-01,A610700,CC107,-14252.22
2024-11-01,A610700,CC108,-13013.29
2024-11-01,A610700,CC109,-19290.8
2024-11-01,A610700,CC110,-15622.99
2024-11-01,A610700,CC111,-14480.82
2024-11-01,A610700,CC112,-25372.87
2024-11-01,A610700,CC113,-21011.75
2024-11-01,A610700,CC114,-12029.85
2024-11-01,A610700,CC115,-21840.84
2024-11-01,A610700,CC116,-13739.63
2024-11-01,A610700,CC117,-11593.46
2024-11-01,A610700,CC118,-27564.41
2024-11-01,A610700,CC119,-20733.89
2024-11-01,A610700,CC120,-25959.48
2024-11-01,A610700,CC121,-18045.64
2024-11-01,A610700,CC122,-18082.73
2024-11-01,A610700,CC123,-20438.91
2024-11-01,A610700,CC124,-17297.86
2024-11-01,A610700,CC125,-13948.99
2024-11-01,A610700,CC126,-16861.66
2024-11-01,A610700,CC127,-23454.38
2024-11-01,A610700,CC128,-22955.59
2024-11-01,A610700,CC129,-14102.84
2024-11-01,A610700,CC130,-27224.21
2024-11-01,A610700,CC131,-17274.73
2024-11-01,A610700,CC132,-15209.06
2024-11-01,A610700,CC133,-21435.58
2024-11-01,A610700,CC134,-18482.11
2024-11-01,A610700,CC135,-23121.35
2024-11-01,A610700,CC136,-26189.41
2024-11-01,A610700,CC137,-20853.31
2024-11-01,A610700,CC138,-18258.97
2024-11-01,A610700,CC139,-26635.98
2024-11-01,A610700,CC140,-15715.65
2024-11-01,A610700,CC141,-20175.98
2024-11-01,A610700,CC142,-16758.37
2024-11-01,A610700,CC143,-20249.03
2024-11-01,A610700,CC144,-16210.2
2024-12-01,A410100,CC100,33446.87
2024-12-01,A410100,CC101,27020.24
2024-12-01,A410100,CC102,57185.97
2024-12-01,A410100,CC103,46911.81
2024-12-01,A410100,CC104,55694.39
2024-12-01,A410100,CC105,48231.48
2024-12-01,A410100,CC106,96209.13
2024-12-01,A410100,CC107,44460.07
2024-12-01,A410100,CC108,68082.18
2024-12-01,A410100,CC109,30161.62
2024-12-01,A410100,CC110,23410.45
2024-12-01,A410100,CC111,40673.45
2024-12-01,A410100,CC112,63476.02
2024-12-01,A410100,CC113,52057.93
2024-12-01,A410100,CC114,54794.77
2024-12-01,A410100,CC115,78081.81
2024-12-01,A410100,CC116,60084.78
2024-12-01,A410100,CC117,58398.51
2024-12-01,A410100,CC118,67071.95
2024-12-01,A410100,CC119,49031.48
2024-12-01,A410100,CC120,75697.17
2024-12-01,A410100,CC121,65275.55
2024-12-01,A410100,CC122,55481.49
2024-12-01,A410100,CC123,29423.92
2024-12-01,A410100,CC124,54182.3
2024-12-01,A410100,CC125,32917.72
2024-12-01,A410100,CC126,41402.16
2024-12-01,A410100,CC127,55696.44
2024-12-01,A410100,CC128,36534.37
2024-12-01,A410100,CC129,31699.21
2024-12-01,A410100,CC130,77412.77
2024-12-01,A410100,CC131,53767.57
2024-12-01,A410100,CC132,57786.44
2024-12-01,A410100,CC133,52681.97
2024-12-01,A410100,CC134,22218.05
2024-12-01,A410100,CC135,56147.74
2024-12-01,A410100,CC136,30293.73
2024-12-01,A410100,CC137,66279.86
2024-12-01,A410100,CC138,50051.63
2024-12-01,A410100,CC139,43193.58
2024-12-01,A410100,CC140,35000.08
2024-12-01,A410100,CC141,51501.29
2024-12-01,A410100,CC142,61258.63
2024-12-01,A410100,CC143,54660.35
2024-12-01,A410100,CC144,39490.48
2024-12-01,A410200,CC100,37456.2
2024-12-01,A410200,CC101,48048.63
2024-12-01,A410200,CC102,79613.11
2024-12-01,A410200,CC103,54010.16
2024-12-01,A410200,CC104,29037.97
2024-12-01,A410200,CC105,43924.99
2024-12-01,A410200,CC106,40435.59
2024-12-01,A410200,CC107,51643.18
2024-12-01,A410200,CC108,83134.49
2024-12-01,A410200,CC109,42307.13
2024-12-01,A410200,CC110,34739.5
2024-12-01,A410200,CC111,21440.44
2024-12-01,A410200,CC112,24792.07
2024-12-01,A410200,CC113,57697.92
2024-12-01,A410200,CC114,22890.4
2024-12-01,A410200,CC115,30389.05
2024-12-01,A410200,CC116,71772.34
2024-12-01,A410200,CC117,44687.38
2024-12-01,A410200,CC118,18782.37
2024-12-01,A410200,CC119,73754.84
2024-12-01,A410200,CC120,28540.13
2024-12-01,A410200,CC121,48223.44
2024-12-01,A410200,CC122,85531.64
2024-12-01,A410200,CC123,42955.71
2024-12-01,A410200,CC124,12122.19
2024-12-01,A410200,CC125,34038.48
2024-12-01,A410200,CC126,21334.1
2024-12-01,A410200,CC127,36665.93
2024-12-01,A410200,CC128,66829.59
2024-12-01,A410200,CC129,84452.09
2024-12-01,A410200,CC130,27287.0
2024-12-01,A410200,CC131,56167.9
2024-12-01,A410200,CC132,50164.41
2024-12-01,A410200,CC133,49071.72
2024-12-01,A410200,CC134,41279.71
2024-12-01,A410200,CC135,68415.55
2024-12-01,A410200,CC136,46936.66
2024-12-01,A410200,CC137,26379.67
2024-12-01,A410200,CC138,44038.18
2024-12-01,A410200,CC139,35478.23
2024-12-01,A410200,CC140,49721.63
2024-12-01,A410200,CC141,34235.02
2024-12-01,A410200,CC142,42955.42
2024-12-01,A410200,CC143,65291.43
2024-12-01,A410200,CC144,49421.76
2024-12-01,A410300,CC100,42941.13
2024-12-01,A410300,CC101,26673.97
2024-12-01,A410300,CC102,50297.25
2024-12-01,A410300,CC103,38489.05
2024-12-01,A410300,CC104,54265.85
2024-12-01,A410300,CC105,47227.51
2024-12-01,A410300,CC106,66309.76
2024-12-01,A410300,CC107,22979.86
2024-12-01,A410300,CC108,99247.4
2024-12-01,A410300,CC109,43704.4
2024-12-01,A410300,CC110,76306.36
2024-12-01,A410300,CC111,54936.11
2024-12-01,A410300,CC112,47419.53
2024-12-01,A410300,CC113,34813.87
2024-12-01,A410300,CC114,60899.26
2024-12-01,A410300,CC115,30936.3
2024-12-01,A410300,CC116,69036.64
2024-12-01,A410300,CC117,40793.91
2024-12-01,A410300,CC118,55014.67
2024-12-01,A410300,CC119,34483.42
2024-12-01,A410300,CC120,51972.7
2024-12-01,A410300,CC121,66544.25
2024-12-01,A410300,CC122,74713.71
2024-12-01,A410300,CC123,27172.51
2024-12-01,A410300,CC124,42498.41
2024-12-01,A410300,CC125,78285.56
2024-12-01,A410300,CC126,90460.09
2024-12-01,A410300,CC127,48381.64
2024-12-01,A410300,CC128,17298.51
2024-12-01,A410300,CC129,56237.41
2024-12-01,A410300,CC130,25513.3
2024-12-01,A410300,CC131,73994.29
2024-12-01,A410300,CC132,35593.21
2024-12-01,A410300,CC133,47198.6
2024-12-01,A410300,CC134,60242.54
2024-12-01,A410300,CC135,47587.18
2024-12-01,A410300,CC136,39377.29
2024-12-01,A410300,CC137,44104.07
2024-12-01,A410300,CC138,63431.34
2024-12-01,A410300,CC139,46537.01
2024-12-01,A410300,CC140,51456.17
2024-12-01,A410300,CC141,30587.95
2024-12-01,A410300,CC142,62139.03
2024-12-01,A410300,CC143,23815.82
2024-12-01,A410300,CC144,48934.67
2024-12-01,A510100,CC100,-43027.02
2024-12-01,A510100,CC101,-32121.73
2024-12-01,A510100,CC102,-44142.73
2024-12-01,A510100,CC103,-16366.3
2024-12-01,A510100,CC104,-35282.07
2024-12-01,A510100,CC105,-42205.17
2024-12-01,A510100,CC106,-44898.67
2024-12-01,A510100,CC107,-32894.15
2024-12-01,A510100,CC108,-60425.52
2024-12-01,A510100,CC109,-16618.57
2024-12-01,A510100,CC110,-36064.18
2024-12-01,A510100,CC111,-53018.69
2024-12-01,A510100,CC112,-41619.8
2024-12-01,A510100,CC113,-35633.62
2024-12-01,A510100,CC114,-43573.63
2024-12-01,A510100,CC115,-44358.36
2024-12-01,A510100,CC116,-34821.84
2024-12-01,A510100,CC117,-26433.26
2024-12-01,A510100,CC118,-29344.43
2024-12-01,A510100,CC119,-40604.91
2024-12-01,A510100,CC120,-49456.1
2024-12-01,A510100,CC121,-37493.31
2024-12-01,A510100,CC122,-58302.66
2024-12-01,A510100,CC123,-17123.13
2024-12-01,A510100,CC124,-26434.22
2024-12-01,A510100,CC125,-44332.2
2024-12-01,A510100,CC126,-25940.23
2024-12-01,A510100,CC127,-21387.6
2024-12-01,A510100,CC128,-44135.75
2024-12-01,A510100,CC129,-32599.48
2024-12-01,A510100,CC130,-37808.01
2024-12-01,A510100,CC131,-24345.23
2024-12-01,A510100,CC132,-29766.97
2024-12-01,A510100,CC133,-32612.47
2024-12-01,A510100,CC134,-50744.61
2024-12-01,A510100,CC135,-21378.16
2024-12-01,A510100,CC136,-30990.27
2024-12-01,A510100,CC137,-33333.76
2024-12-01,A510100,CC138,-53728.54
2024-12-01,A510100,CC139,-42331.48
2024-12-01,A510100,CC140,-45539.29
2024-12-01,A510100,CC141,-50532.55
2024-12-01,A510100,CC142,-41062.21
2024-12-01,A510100,CC143,-26589.81
2024-12-01,A510100,CC144,-50612.76
2024-12-01,A510200,CC100,-16561.91
2024-12-01,A510200,CC101,-23739.8
2024-12-01,A510200,CC102,-55570.66
2024-12-01,A510200,CC103,-28136.28
2024-12-01,A510200,CC104,-29121.23
2024-12-01,A510200,CC105,-51389.82
2024-12-01,A510200,CC106,-67689.34
2024-12-01,A510200,CC107,-35815.13
2024-12-01,A510200,CC108,-41480.36
2024-12-01,A510200,CC109,-29129.51
2024-12-01,A510200,CC110,-49621.85
2024-12-01,A510200,CC111,-30997.47
2024-12-01,A510200,CC112,-25932.67
2024-12-01,A510200,CC113,-44731.66
2024-12-01,A510200,CC114,-41260.12
2024-12-01,A510200,CC115,-33365.89
2024-12-01,A510200,CC116,-18521.35
2024-12-01,A510200,CC117,-40033.58
2024-12-01,A510200,CC118,-41245.33
2024-12-01,A510200,CC119,-59865.13
2024-12-01,A510200,CC120,-39733.52
2024-12-01,A510200,CC121,-35264.75
2024-12-01,A510200,CC122,-28599.53
2024-12-01,A510200,CC123,-60365.49
2024-12-01,A510200,CC124,-47725.13
2024-12-01,A510200,CC125,-34027.54
2024-12-01,A510200,CC126,-42678.29
2024-12-01,A510200,CC127,-49988.09
2024-12-01,A510200,CC128,-39790.23
2024-12-01,A510200,CC129,-32876.57
2024-12-01,A510200,CC130,-42163.0
2024-12-01,A510200,CC131,-25286.25
2024-12-01,A510200,CC132,-44049.79
2024-12-01,A510200,CC133,-50600.02
2024-12-01,A510200,CC134,-40237.99
2024-12-01,A510200,CC135,-41770.68
2024-12-01,A510200,CC136,-30914.34
2024-12-01,A510200,CC137,-44882.68
2024-12-01,A510200,CC138,-39983.35
2024-12-01,A510200,CC139,-26827.99
2024-12-01,A510200,CC140,-30566.68
2024-12-01,A510200,CC141,-26666.44
2024-12-01,A510200,CC142,-25203.86
2024-12-01,A510200,CC143,-30781.82
2024-12-01,A510200,CC144,-40049.62
2024-12-01,A510300,CC100,-47202.91
2024-12-01,A510300,CC101,-44743.51
2024-12-01,A510300,CC102,-28581.27
2024-12-01,A510300,CC103,-29387.58
2024-12-01,A510300,CC104,-43564.38
2024-12-01,A510300,CC105,-26945.06
2024-12-01,A510300,CC106,-31800.73
2024-12-01,A510300,CC107,-26177.19
2024-12-01,A510300,CC108,-36816.76
2024-12-01,A510300,CC109,-33625.3
2024-12-01,A510300,CC110,-18778.16
2024-12-01,A510300,CC111,-37473.04
2024-12-01,A510300,CC112,-33626.21
2024-12-01,A510300,CC113,-26120.97
2024-12-01,A510300,CC114,-39377.85
2024-12-01,A510300,CC115,-38633.47
2024-12-01,A510300,CC116,-49907.39
2024-12-01,A510300,CC117,-32862.49
2024-12-01,A510300,CC118,-39913.86
2024-12-01,A510300,CC119,-33823.44
2024-12-01,A510300,CC120,-32482.06
2024-12-01,A510300,CC121,-55163.75
2024-12-01,A510300,CC122,-28733.63
2024-12-01,A510300,CC123,-30229.21
2024-12-01,A510300,CC124,-50032.68
2024-12-01,A510300,CC125,-32497.18
2024-12-01,A510300,CC126,-35171.33
2024-12-01,A510300,CC127,-55294.93
2024-12-01,A510300,CC128,-43889.54
2024-12-01,A510300,CC129,-42529.29
2024-12-01,A510300,CC130,-42832.22
2024-12-01,A510300,CC131,-38265.86
2024-12-01,A510300,CC132,-26480.59
2024-12-01,A510300,CC133,-47855.62
2024-12-01,A510300,CC134,-28754.24
2024-12-01,A510300,CC135,-41028.84
2024-12-01,A510300,CC136,-31207.42
2024-12-01,A510300,CC137,-16509.03
2024-12-01,A510300,CC138,-28457.96
2024-12-01,A510300,CC139,-38938.07
2024-12-01,A510300,CC140,-44042.34
2024-12-01,A510300,CC141,-25098.06
2024-12-01,A510300,CC142,-38248.0
2024-12-01,A510300,CC143,-23217.6
2024-12-01,A510300,CC144,-53440.05
2024-12-01,A610100,CC100,-33440.6
2024-12-01,A610100,CC101,-25173.73
2024-12-01,A610100,CC102,-11037.16
2024-12-01,A610100,CC103,-24352.64
2024-12-01,A610100,CC104,-17037.81
2024-12-01,A610100,CC105,-19547.65
2024-12-01,A610100,CC106,-20073.14
2024-12-01,A610100,CC107,-18985.56
2024-12-01,A610100,CC108,-12446.75
2024-12-01,A610100,CC109,-12119.6
2024-12-01,A610100,CC110,-11224.19
2024-12-01,A610100,CC111,-19018.48
2024-12-01,A610100,CC112,-25720.31
2024-12-01,A610100,CC113,-21848.91
2024-12-01,A610100,CC114,-15823.96
2024-12-01,A610100,CC115,-19482.55
2024-12-01,A610100,CC116,-10856.3
2024-12-01,A610100,CC117,-10050.03
2024-12-01,A610100,CC118,-16043.68
2024-12-01,A610100,CC119,-15736.67
2024-12-01,A610100,CC120,-14051.12
2024-12-01,A610100,CC121,-27790.4
2024-12-01,A610100,CC122,-28230.79
2024-12-01,A610100,CC123,-16510.08
2024-12-01,A610100,CC124,-22927.57
2024-12-01,A610100,CC125,-24538.01
2024-12-01,A610100,CC126,-29878.63
2024-12-01,A610100,CC127,-21041.8
2024-12-01,A610100,CC128,-30621.01
2024-12-01,A610100,CC129,-25728.07
2024-12-01,A610100,CC130,-9063.41
2024-12-01,A610100,CC131,-10311.13
2024-12-01,A610100,CC132,-16437.29
2024-12-01,A610100,CC133,-28707.14
2024-12-01,A610100,CC134,-20736.55
2024-12-01,A610100,CC135,-12455.87
2024-12-01,A610100,CC136,-17319.98
2024-12-01,A610100,CC137,-18642.41
2024-12-01,A610100,CC138,-24011.66
2024-12-01,A610100,CC139,-10401.52
2024-12-01,A610100,CC140,-12888.59
2024-12-01,A610100,CC141,-8272.22
2024-12-01,A610100,CC142,-20763.61
2024-12-01,A610100,CC143,-19836.48
2024-12-01,A610100,CC144,-19990.34
2024-12-01,A610200,CC100,-14222.84
2024-12-01,A610200,CC101,-25732.89
2024-12-01,A610200,CC102,-18445.67
2024-12-01,A610200,CC103,-16042.2
2024-12-01,A610200,CC104,-23446.17
2024-12-01,A610200,CC105,-25525.54
2024-12-01,A610200,CC106,-20956.39
2024-12-01,A610200,CC107,-18520.57
2024-12-01,A610200,CC108,-19882.5
2024-12-01,A610200,CC109,-25872.94
2024-12-01,A610200,CC110,-16703.58
2024-12-01,A610200,CC111,-18705.95
2024-12-01,A610200,CC112,-13700.09
2024-12-01,A610200,CC113,-17945.4
2024-12-01,A610200,CC114,-20284.7
2024-12-01,A610200,CC115,-19606.59
2024-12-01,A610200,CC116,-24941.58
2024-12-01,A610200,CC117,-13143.74
2024-12-01,A610200,CC118,-16082.14
2024-12-01,A610200,CC119,-15941.38
2024-12-01,A610200,CC120,-20029.42
2024-12-01,A610200,CC121,-9472.21
2024-12-01,A610200,CC122,-16960.29
2024-12-01,A610200,CC123,-16255.72
2024-12-01,A610200,CC124,-17521.07
2024-12-01,A610200,CC125,-31271.64
2024-12-01,A610200,CC126,-26567.28
2024-12-01,A610200,CC127,-18455.7
2024-12-01,A610200,CC128,-21189.37
2024-12-01,A610200,CC129,-24301.8
2024-12-01,A610200,CC130,-26584.3
2024-12-01,A610200,CC131,-24522.94
2024-12-01,A610200,CC132,-20703.47
2024-12-01,A610200,CC133,-19302.57
2024-12-01,A610200,CC134,-19124.32
2024-12-01,A610200,CC135,-13115.12
2024-12-01,A610200,CC136,-21015.65
2024-12-01,A610200,CC137,-15778.72
2024-12-01,A610200,CC138,-18151.74
2024-12-01,A610200,CC139,-28820.41
2024-12-01,A610200,CC140,-19015.36
2024-12-01,A610200,CC141,-11347.18
2024-12-01,A610200,CC142,-11174.2
2024-12-01,A610200,CC143,-25922.37
2024-12-01,A610200,CC144,-15543.36
2024-12-01,A610300,CC100,-15337.58
2024-12-01,A610300,CC101,-21014.37
2024-12-01,A610300,CC102,-23350.83
2024-12-01,A610300,CC103,-24369.14
2024-12-01,A610300,CC104,-7269.39
2024-12-01,A610300,CC105,-8778.55
2024-12-01,A610300,CC106,-18715.15
2024-12-01,A610300,CC107,-13079.3
2024-12-01,A610300,CC108,-11881.96
2024-12-01,A610300,CC109,-17144.98
2024-12-01,A610300,CC110,-21914.6
2024-12-01,A610300,CC111,-15732.51
2024-12-01,A610300,CC112,-13826.8
2024-12-01,A610300,CC113,-13846.29
2024-12-01,A610300,CC114,-25765.86
2024-12-01,A610300,CC115,-17639.14
2024-12-01,A610300,CC116,-17340.38
2024-12-01,A610300,CC117,-21311.53
2024-12-01,A610300,CC118,-16588.87
2024-12-01,A610300,CC119,-20072.73
2024-12-01,A610300,CC120,-17758.72
2024-12-01,A610300,CC121,-27296.87
2024-12-01,A610300,CC122,-25178.97
2024-12-01,A610300,CC123,-18037.05
2024-12-01,A610300,CC124,-18548.76
2024-12-01,A610300,CC125,-15265.83
2024-12-01,A610300,CC126,-12327.53
2024-12-01,A610300,CC127,-23502.15
2024-12-01,A610300,CC128,-14441.68
2024-12-01,A610300,CC129,-25470.29
2024-12-01,A610300,CC130,-16161.99
2024-12-01,A610300,CC131,-24946.41
2024-12-01,A610300,CC132,-25180.74
2024-12-01,A610300,CC133,-25364.51
2024-12-01,A610300,CC134,-19996.61
2024-12-01,A610300,CC135,-11601.11
2024-12-01,A610300,CC136,-24434.63
2024-12-01,A610300,CC137,-14815.25
2024-12-01,A610300,CC138,-9608.29
2024-12-01,A610300,CC139,-16272.77
2024-12-01,A610300,CC140,-30867.69
2024-12-01,A610300,CC141,-8486.79
2024-12-01,A610300,CC142,-16611.04
2024-12-01,A610300,CC143,-19648.62
2024-12-01,A610300,CC144,-15202.95
2024-12-01,A610400,CC100,-25276.85
2024-12-01,A610400,CC101,-26670.72
2024-12-01,A610400,CC102,-15374.38
2024-12-01,A610400,CC103,-12178.15
2024-12-01,A610400,CC104,-13877.8
2024-12-01,A610400,CC105,-14674.51
2024-12-01,A610400,CC106,-29529.39
2024-12-01,A610400,CC107,-17705.42
2024-12-01,A610400,CC108,-15094.41
2024-12-01,A610400,CC109,-17550.95
2024-12-01,A610400,CC110,-8535.13
2024-12-01,A610400,CC111,-17617.21
2024-12-01,A610400,CC112,-14279.91
2024-12-01,A610400,CC113,-18408.08
2024-12-01,A610400,CC114,-13846.64
2024-12-01,A610400,CC115,-19282.68
2024-12-01,A610400,CC116,-19395.28
2024-12-01,A610400,CC117,-23948.65
2024-12-01,A610400,CC118,-9355.47
2024-12-01,A610400,CC119,-21442.93
2024-12-01,A610400,CC120,-17186.34
2024-12-01,A610400,CC121,-22010.69
2024-12-01,A610400,CC122,-11570.8
2024-12-01,A610400,CC123,-19601.9
2024-12-01,A610400,CC124,-13509.37
2024-12-01,A610400,CC125,-20556.14
2024-12-01,A610400,CC126,-16342.25
2024-12-01,A610400,CC127,-15470.88
2024-12-01,A610400,CC128,-22103.99
2024-12-01,A610400,CC129,-18061.12
2024-12-01,A610400,CC130,-21972.67
2024-12-01,A610400,CC131,-21527.53
2024-12-01,A610400,CC132,-16819.91
2024-12-01,A610400,CC133,-24477.7
2024-12-01,A610400,CC134,-18382.88
2024-12-01,A610400,CC135,-21630.79
2024-12-01,A610400,CC136,-24760.75
2024-12-01,A610400,CC137,-11968.24
2024-12-01,A610400,CC138,-19543.9
2024-12-01,A610400,CC139,-13295.9
2024-12-01,A610400,CC140,-18998.26
2024-12-01,A610400,CC141,-18078.21
2024-12-01,A610400,CC142,-23923.68
2024-12-01,A610400,CC143,-14253.81
2024-12-01,A610400,CC144,-24599.55
2024-12-01,A610500,CC100,-14172.72
2024-12-01,A610500,CC101,-22373.79
2024-12-01,A610500,CC102,-21436.27
2024-12-01,A610500,CC103,-21955.97
2024-12-01,A610500,CC104,-12923.36
2024-12-01,A610500,CC105,-24481.25
2024-12-01,A610500,CC106,-21965.61
2024-12-01,A610500,CC107,-16483.64
2024-12-01,A610500,CC108,-22730.49
2024-12-01,A610500,CC109,-29150.28
2024-12-01,A610500,CC110,-22061.06
2024-12-01,A610500,CC111,-29691.03
2024-12-01,A610500,CC112,-13114.3
2024-12-01,A610500,CC113,-12329.3
2024-12-01,A610500,CC114,-18969.92
2024-12-01,A610500,CC115,-25835.61
2024-12-01,A610500,CC116,-12339.21
2024-12-01,A610500,CC117,-24172.92
2024-12-01,A610500,CC118,-18176.91
2024-12-01,A610500,CC119,-23855.5
2024-12-01,A610500,CC120,-24157.42
2024-12-01,A610500,CC121,-19355.72
2024-12-01,A610500,CC122,-22553.74
2024-12-01,A610500,CC123,-23963.06
2024-12-01,A610500,CC124,-16061.79
2024-12-01,A610500,CC125,-16191.44
2024-12-01,A610500,CC126,-22589.51
2024-12-01,A610500,CC127,-15918.49
2024-12-01,A610500,CC128,-10099.39
2024-12-01,A610500,CC129,-19160.89
2024-12-01,A610500,CC130,-12863.62
2024-12-01,A610500,CC131,-16699.09
2024-12-01,A610500,CC132,-20770.75
2024-12-01,A610500,CC133,-15535.85
2024-12-01,A610500,CC134,-33336.45
2024-12-01,A610500,CC135,-23318.3
2024-12-01,A610500,CC136,-23485.17
2024-12-01,A610500,CC137,-15511.52
2024-12-01,A610500,CC138,-18680.78
2024-12-01,A610500,CC139,-17935.07
2024-12-01,A610500,CC140,-19504.64
2024-12-01,A610500,CC141,-25311.69
2024-12-01,A610500,CC142,-11609.71
2024-12-01,A610500,CC143,-13443.85
2024-12-01,A610500,CC144,-16153.2
2024-12-01,A610600,CC100,-12652.54
2024-12-01,A610600,CC101,-19348.59
2024-12-01,A610600,CC102,-12630.47
2024-12-01,A610600,CC103,-16286.69
2024-12-01,A610600,CC104,-17079.8
2024-12-01,A610600,CC105,-22126.95
2024-12-01,A610600,CC106,-13492.6
2024-12-01,A610600,CC107,-10966.75
2024-12-01,A610600,CC108,-8461.02
2024-12-01,A610600,CC109,-19740.48
2024-12-01,A610600,CC110,-21873.7
2024-12-01,A610600,CC111,-14399.63
2024-12-01,A610600,CC112,-18264.79
2024-12-01,A610600,CC113,-24113.71
2024-12-01,A610600,CC114,-21950.71
2024-12-01,A610600,CC115,-18707.0
2024-12-01,A610600,CC116,-17862.87
2024-12-01,A610600,CC117,-23516.48
2024-12-01,A610600,CC118,-24597.68
2024-12-01,A610600,CC119,-18264.98
2024-12-01,A610600,CC120,-16779.67
2024-12-01,A610600,CC121,-5203.06
2024-12-01,A610600,CC122,-30297.12
2024-12-01,A610600,CC123,-17872.04
2024-12-01,A610600,CC124,-23690.68
2024-12-01,A610600,CC125,-24218.46
2024-12-01,A610600,CC126,-10533.4
2024-12-01,A610600,CC127,-7338.18
2024-12-01,A610600,CC128,-18435.4
2024-12-01,A610600,CC129,-16755.53
2024-12-01,A610600,CC130,-25359.57
2024-12-01,A610600,CC131,-17742.57
2024-12-01,A610600,CC132,-12156.67
2024-12-01,A610600,CC133,-12781.81
2024-12-01,A610600,CC134,-23482.37
2024-12-01,A610600,CC135,-10501.06
2024-12-01,A610600,CC136,-20230.68
2024-12-01,A610600,CC137,-11050.91
2024-12-01,A610600,CC138,-20642.91
2024-12-01,A610600,CC139,-18744.03
2024-12-01,A610600,CC140,-13024.35
2024-12-01,A610600,CC141,-31852.11
2024-12-01,A610600,CC142,-9488.84
2024-12-01,A610600,CC143,-23030.61
2024-12-01,A610600,CC144,-21155.13
2024-12-01,A610700,CC100,-18840.77
2024-12-01,A610700,CC101,-17946.96
2024-12-01,A610700,CC102,-29210.48
2024-12-01,A610700,CC103,-12564.12
2024-12-01,A610700,CC104,-14833.4
2024-12-01,A610700,CC105,-26363.71
2024-12-01,A610700,CC106,-18060.72
2024-12-01,A610700,CC107,-25110.12
2024-12-01,A610700,CC108,-15586.71
2024-12-01,A610700,CC109,-24324.15
2024-12-01,A610700,CC110,-15605.4
2024-12-01,A610700,CC111,-36061.48
2024-12-01,A610700,CC112,-14511.31
2024-12-01,A610700,CC113,-15360.62
2024-12-01,A610700,CC114,-22388.46
2024-12-01,A610700,CC115,-18773.26
2024-12-01,A610700,CC116,-24421.74
2024-12-01,A610700,CC117,-17658.35
2024-12-01,A610700,CC118,-18921.87
2024-12-01,A610700,CC119,-30267.89
2024-12-01,A610700,CC120,-23342.12
2024-12-01,A610700,CC121,-17209.26
2024-12-01,A610700,CC122,-16715.4
2024-12-01,A610700,CC123,-21037.45
2024-12-01,A610700,CC124,-22853.82
2024-12-01,A610700,CC125,-16371.03
2024-12-01,A610700,CC126,-20984.17
2024-12-01,A610700,CC127,-18232.49
2024-12-01,A610700,CC128,-16708.53
2024-12-01,A610700,CC129,-19178.72
2024-12-01,A610700,CC130,-14854.08
2024-12-01,A610700,CC131,-13761.91
2024-12-01,A610700,CC132,-16646.62
2024-12-01,A610700,CC133,-14151.09
2024-12-01,A610700,CC134,-24192.64
2024-12-01,A610700,CC135,-26528.37
2024-12-01,A610700,CC136,-15272.08
2024-12-01,A610700,CC137,-10444.94
2024-12-01,A610700,CC138,-14014.36
2024-12-01,A610700,CC139,-12716.3
2024-12-01,A610700,CC140,-14813.92
2024-12-01,A610700,CC141,-16037.08
2024-12-01,A610700,CC142,-14072.0
2024-12-01,A610700,CC143,-23752.31
2024-12-01,A610700,CC144,-11981.39
2025-01-01,A410100,CC100,51589.14
2025-01-01,A410100,CC101,45424.53
2025-01-01,A410100,CC102,80865.88
2025-01-01,A410100,CC103,59282.38
2025-01-01,A410100,CC104,34272.69
2025-01-01,A410100,CC105,34293.73
2025-01-01,A410100,CC106,19581.63
2025-01-01,A410100,CC107,40099.89
2025-01-01,A410100,CC108,52502.94
2025-01-01,A410100,CC109,22631.13
2025-01-01,A410100,CC110,43457.34
2025-01-01,A410100,CC111,54673.75
2025-01-01,A410100,CC112,63215.28
2025-01-01,A410100,CC113,47781.51
2025-01-01,A410100,CC114,51700.99
2025-01-01,A410100,CC115,56270.05
2025-01-01,A410100,CC116,40939.68
2025-01-01,A410100,CC117,44633.34
2025-01-01,A410100,CC118,45071.42
2025-01-01,A410100,CC119,43066.8
2025-01-01,A410100,CC120,62212.67
2025-01-01,A410100,CC121,44323.79
2025-01-01,A410100,CC122,61851.17
